student_ID,student_name,department_ID,self_introduction
B11102119,張子翔,1020,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B09107074,陳諺証,1070,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B09103044,王力文,1030,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
R10144025,林嘉寧,1440,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B09302010,何曉鈞,3020,怎麼又是這個狼尾檳榔嘴
B10101212,黃柏霖,1010,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B11201004,鄭盛庭,2010,原來你也玩原神啊
B09507A03,胡博雯,5070,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B10102011,陳逸瑞,1020,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B10701212,張定宜,7010,沒有父母願意花二十年養一個長髮男
B10901039,陳皓蓁,9010,你好，我是甲
B10B03003,森天宸,B030,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B11615004,蔡睿樺,6150,朱大哥還活著
B10606005,莊庭中,6060,我的性別認同是一架攻擊直升機
R10944051,江昌廷,9440,原來你也玩原神啊
B11503045,陳皓妤,5030,原來你也玩原神啊
B08301044,羅心成,3010,叫Gary的男生都很帥 但無一例外都是🈸==
B10701075,李梓舜,7010,怎麼又是這個狼尾檳榔嘴
B08311101,蔡東祺,3110,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B11611070,唐庭怡,6110,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B11611150,戴源涵,6110,沒有父母願意花二十年養一個長髮男
B10301001,周郁聯,3010,沒有父母願意花二十年養一個長髮男
B10400011,蘇琪翔,4000,原來你也玩原神啊
B11201056,雷悅萱,2010,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B11401026,施柏琳,4010,幹你娘的腦洞破老鼠又忘記帶卡
R11942261,楊世心,9420,叫Gary的男生都很帥 但無一例外都是🈸==
B08702045,鄭健蓉,7020,幹你娘的腦洞破老鼠又忘記帶卡
R10542045,雷悅蕎,5420,怎麼又是這個狼尾檳榔嘴
B10301204,陳昭樺,3010,浴室裡沒有人 水是我開的
R11641022,廖晧豪,6410,怎麼又是這個狼尾檳榔嘴
R10523048,詹侑宸,5230,怎麼又是這個狼尾檳榔嘴
B09902037,王能婷,9020,我的性別認同是一架攻擊直升機
R10543044,白立賢,5430,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
R10642170,陳昱同,6420,浴室裡沒有人 水是我開的
R10523118,黃揚諠,5230,幹你娘的腦洞破老鼠又忘記帶卡
B09600047,宋凱元,6000,浴室裡沒有人 水是我開的
B10704015,賴奭姸,7040,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
R10543042,柯沛閎,5430,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B07401026,薛晉靖,4010,你好，我是甲
B09905035,張以葳,9050,幹你娘的腦洞破老鼠又忘記帶卡
B11613042,楊皓傅,6130,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B07A06023,白立豫,A060,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B09102102,葉姵弘,1020,叫Gary的男生都很帥 但無一例外都是🈸==
B10501808,宋凱能,5010,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B08504013,陳思偉,5040,叫Gary的男生都很帥 但無一例外都是🈸==
B09702034,鮑佑妤,7020,怎麼又是這個狼尾檳榔嘴
R11742025,許庭均,7420,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
D09B47027,林昀兒,B470,叫Gary的男生都很帥 但無一例外都是🈸==
R09B21046,張以麒,B210,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
R11H43039,陳昱珊,H430,幹你娘的腦洞破老鼠又忘記帶卡
B11603039,吳維嘉,6030,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
R10141015,黃振哲,1410,你好，我是甲
B11204070,戴源叡,2040,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
R10242115,賴俊泰,2420,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
F08529021,周梓融,5290,我的性別認同是一架攻擊直升機
B09502070,陳勁鴻,5020,浴室裡沒有人 水是我開的
D09B43003,劉勝碩,B430,朱大哥還活著
B11601039,張鈺瑞,6010,你好，我是甲
B10702126,林筱賢,7020,你好，我是甲
B10201010,黃學譽,2010,我的性別認同是一架攻擊直升機
R10321026,王偉婕,3210,朱大哥還活著
B09501047,黃康諠,5010,你好，我是甲
B09801097,徐偉宏,8010,幹你娘的腦洞破老鼠又忘記帶卡
R10637036,雷騰元,6370,怎麼又是這個狼尾檳榔嘴
B10307019,林宸嘉,3070,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B10901026,邱茂軒,9010,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
R10A23068,賴昱翔,A230,幹你娘的腦洞破老鼠又忘記帶卡
B11H05015,林家翔,H050,朱大哥還活著
R10544011,余思翔,5440,沒有父母願意花二十年養一個長髮男
B09A02037,林立任,A020,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B10A02302,陳虹利,A020,浴室裡沒有人 水是我開的
B10301001,陳彥廷,3010,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B09501120,楊沛諭,5010,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B10305009,顏宏珊,3050,我的性別認同是一架攻擊直升機
B10701025,張舒元,7010,你好，我是甲
B10701016,李宇靖,7010,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B11903006,周天嘉,9030,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B11509015,張子鈞,5090,怎麼又是這個狼尾檳榔嘴
B11701001,王駿瑋,7010,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B10806015,王亮呈,8060,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
R11H41015,劉勝勳,H410,怎麼又是這個狼尾檳榔嘴
R11253082,林城軒,2530,怎麼又是這個狼尾檳榔嘴
B10205007,黃帥安,2050,朱大哥還活著
B08306041,黃帥鈞,3060,原來你也玩原神啊
B11508025,羅子昱,5080,原來你也玩原神啊
R10528053,方詠宸,5280,朱大哥還活著
B10102001,黃信証,1020,怎麼又是這個狼尾檳榔嘴
B11613048,劉子翔,6130,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
R11252010,林彥庭,2520,我的性別認同是一架攻擊直升機
R10522302,蔡欣墉,5220,叫Gary的男生都很帥 但無一例外都是🈸==
B08902054,林嘉茹,9020,叫Gary的男生都很帥 但無一例外都是🈸==
B09403045,周郁翔,4030,沒有父母願意花二十年養一個長髮男
B10203035,舒曉憲,2030,原來你也玩原神啊
B08901011,郭佳祥,9010,你好，我是甲
B09407020,李文萱,4070,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B11400016,李岷宏,4000,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
R11256041,李岷衡,2560,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B08611041,顏輔蕎,6110,我的性別認同是一架攻擊直升機
B09402070,張邑証,4020,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
R11940015,林楷妤,9400,浴室裡沒有人 水是我開的
B11504003,許群寧,5040,沒有父母願意花二十年養一個長髮男
B09901022,許友仁,9010,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B11311126,黃聖謙,3110,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B10403009,李文婷,4030,幹你娘的腦洞破老鼠又忘記帶卡
B08A07019,鄭健菱,A070,浴室裡沒有人 水是我開的
B06205017,陳勁祺,2050,怎麼又是這個狼尾檳榔嘴
B10401365,陳虹陸,4010,你好，我是甲
B10A01808,沈珈宏,A010,原來你也玩原神啊
R10641042,邱煢翔,6410,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B11102010,賴昱萱,1020,叫Gary的男生都很帥 但無一例外都是🈸==
B07407033,賴曉祺,4070,我的性別認同是一架攻擊直升機
B10303118,李冠逸,3030,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B10201001,王胤智,2010,浴室裡沒有人 水是我開的
B08503055,翁宏諺,5030,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
R09621056,游雅桐,6210,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B09301039,宋雨剛,3010,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
D05944012,林鈺勳,9440,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
R10221072,李品文,2210,原來你也玩原神啊
B11108004,吳綺君,1080,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
R11225004,黃蔓軒,2250,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B09302339,雷騰峻,3020,你好，我是甲
R10321048,張子祺,3210,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B09306028,黃揚倢,3060,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
D05949015,高姿昕,9490,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
F09548004,胡博翔,5480,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B08611066,陳柏麒,6110,我的性別認同是一架攻擊直升機
B10201006,林家勛,2010,朱大哥還活著
B08202037,王駿剛,2020,沒有父母願意花二十年養一個長髮男
B09501109,黃文千,5010,原來你也玩原神啊
R11522070,鍾曜濬,5220,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B11611004,黃文翔,6110,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B08A02638,王柏凱,A020,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B09905009,蘇宏翰,9050,怎麼又是這個狼尾檳榔嘴
B09401047,郭沐剛,4010,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B11903012,蔡東胤,9030,叫Gary的男生都很帥 但無一例外都是🈸==
B09405004,蔡易彥,4050,原來你也玩原神啊
B11305017,陳威瓏,3050,怎麼又是這個狼尾檳榔嘴
B11309007,江子佑,3090,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B11204011,黃鴻芳,2040,沒有父母願意花二十年養一個長髮男
B09502010,廖姿諺,5020,叫Gary的男生都很帥 但無一例外都是🈸==
B09905060,雷騰宜,9050,你好，我是甲
B11611346,王力安,6110,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B09402638,鄭陶任,4020,怎麼又是這個狼尾檳榔嘴
R11741212,林雨萱,7410,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B11906041,吳廷達,9060,沒有父母願意花二十年養一個長髮男
B09908118,鄭健馨,9080,朱大哥還活著
B11302043,施淳仲,3020,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B06404081,莊博翔,4040,幹你娘的腦洞破老鼠又忘記帶卡
B08A02355,廖晧恩,A020,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
R10222102,覺尚茹,2220,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B08208024,張承恩,2080,叫Gary的男生都很帥 但無一例外都是🈸==
B11505022,吳維文,5050,你好，我是甲
R10524012,鍾曜寬,5240,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
R11221052,陳柏洋,2210,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
R11H49015,王偉璇,H490,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B07A02125,彭柏宸,A020,原來你也玩原神啊
R11941061,賈子泰,9410,怎麼又是這個狼尾檳榔嘴
D01942101,陳煜叡,9420,你好，我是甲
B11404004,王思兒,4040,幹你娘的腦洞破老鼠又忘記帶卡
B11702160,張鈺均,7020,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B10705017,賴昱文,7050,我的性別認同是一架攻擊直升機
B11701143,詹侑華,7010,幹你娘的腦洞破老鼠又忘記帶卡
B09A01140,吳廷鈞,A010,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B10802129,巫竑平,8020,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B11B02125,簡言彥,B020,你好，我是甲
B09601057,徐華恩,6010,幹你娘的腦洞破老鼠又忘記帶卡
R08123050,林楷陽,1230,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B07101001,蔡秉彥,1010,叫Gary的男生都很帥 但無一例外都是🈸==
B11203020,邱煢延,2030,朱大哥還活著
B11H00039,沈珈緯,H000,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B10102024,張瀚嶔,1020,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
